UKATEGORIE;UART;ULICHTVERH;XGCSWGS84;YGCSWGS84;STRZUSTAND;GEN_K
"1";"2";"2";6.05671752800;50.76888211800;"1";Städteregion Aachen
"3";"5";"0";7.20853771200;50.84029151500;"0";Rhein-Sieg-Kreis
"3";"0";"1";7.04943085700;50.94284297000;"0";Köln
"2";"5";"2";6.86420808300;51.85137667400;"0";Borken
"3";"5";"0";7.64163499300;51.89808910400;"0";Münster
"3";"1";"0";7.61811654300;51.97451313000;"1";Münster
"3";"5";"0";7.08243160400;50.74753353600;"0";Bonn
"3";"0";"0";7.27286343800;51.64216755300;"0";Recklinghausen
"3";"5";"0";6.96804806700;51.23306029200;"0";Mettmann
"3";"5";"0";7.04000229500;51.27750288600;"0";Mettmann
"3";"5";"0";7.20203428000;51.61887270000;"1";Recklinghausen
"2";"5";"0";7.18364665300;51.59957145600;"1";Recklinghausen
"2";"0";"0";6.66929539700;51.15716835200;"0";Rhein-Kreis Neuss
"3";"3";"0";6.75929770800;51.41910933100;"0";Duisburg
"3";"5";"0";8.80844673200;52.20928191400;"1";Minden-Lübbecke
"3";"5";"0";6.81204460100;50.91711671800;"0";Rhein-Erft-Kreis
"3";"5";"0";6.78044322300;50.93764750800;"0";Rhein-Erft-Kreis
"2";"5";"2";6.98831249200;51.03419527800;"0";Leverkusen
"3";"3";"2";7.00768097700;50.95998072500;"0";Köln
"2";"6";"0";6.92419774100;50.95746100300;"0";Köln
"3";"5";"0";8.31419605900;51.81741683600;"0";Gütersloh
"3";"6";"0";6.92378155000;50.94687594400;"0";Köln
"3";"5";"0";7.18060986500;51.54493762000;"0";Herne
"3";"3";"0";6.62807404600;51.26802142100;"0";Rhein-Kreis Neuss
"3";"3";"0";7.05025594100;51.42791247800;"1";Essen
"3";"1";"0";6.70771542700;51.36215826800;"1";Duisburg
"3";"5";"1";8.65773037000;52.11687950100;"1";Herford
"3";"4";"0";7.12912373400;52.00450839400;"0";Coesfeld
"3";"5";"0";6.99880506500;51.95002749300;"1";Borken
"3";"5";"0";7.46548454600;51.69012689200;"0";Unna
"3";"0";"0";7.14302465400;50.80611129300;"1";Rhein-Sieg-Kreis
"3";"3";"1";6.79779562300;50.99948535100;"0";Rhein-Erft-Kreis
"3";"5";"0";6.97254609200;50.93961967500;"1";Köln
"3";"5";"2";7.56141217300;51.57403405500;"0";Dortmund
"3";"5";"0";6.59967882000;51.22537220300;"0";Rhein-Kreis Neuss
"2";"5";"0";7.37753199600;52.24888262200;"0";Steinfurt
"3";"5";"2";7.60791985900;51.94884649300;"1";Münster
"3";"5";"0";7.01379731600;51.65658148300;"0";Recklinghausen
"3";"3";"0";7.04880394400;51.58531308500;"0";Gelsenkirchen
"3";"3";"0";8.30745586700;51.85226261400;"0";Gütersloh
"2";"5";"0";7.19140611700;50.77932727700;"1";Rhein-Sieg-Kreis
"3";"5";"0";6.87457175200;51.00320028300;"0";Köln
"3";"4";"0";6.37321521400;51.28197928900;"0";Viersen
"3";"5";"0";7.26336297100;51.80567999800;"1";Coesfeld
"3";"5";"0";6.74489850300;51.44519130800;"0";Duisburg
"3";"5";"1";7.15275012700;50.68535257500;"1";Bonn
"3";"0";"2";6.78618231800;51.25395322000;"0";Düsseldorf
"2";"5";"0";6.52931849100;50.75897709400;"0";Düren
"2";"0";"0";7.33444389400;50.84114514200;"0";Rhein-Sieg-Kreis
"3";"0";"2";8.28000477400;51.84593605200;"0";Gütersloh
"3";"0";"0";8.15572825400;51.97275130200;"0";Gütersloh
"3";"5";"0";6.97613797700;50.81019172700;"0";Rhein-Erft-Kreis
"3";"5";"2";6.81204814900;50.80951769400;"0";Rhein-Erft-Kreis
"3";"5";"0";7.10038041000;50.85889143500;"0";Köln
"3";"0";"0";7.05546896500;50.88060795400;"0";Köln
"3";"4";"0";6.91482205700;50.92101791200;"0";Köln
"3";"0";"2";7.10070145400;50.73877277000;"0";Bonn
"2";"0";"0";7.09851875400;50.74089773700;"0";Bonn
"2";"5";"0";6.53216452400;51.49582966800;"0";Wesel
"2";"6";"0";6.61951862900;51.65418429500;"0";Wesel
"2";"5";"0";7.31461721900;51.47046987200;"0";Bochum
"2";"0";"2";7.31971948500;51.47356891800;"0";Bochum
"3";"5";"0";6.26022844000;51.66213071000;"0";Kleve
"3";"5";"0";6.24843345100;51.30427744300;"0";Viersen
"3";"5";"0";6.82168381900;51.09730509700;"0";Rhein-Kreis Neuss
"2";"4";"0";6.42683750100;51.16626699200;"0";Mönchengladbach
"3";"4";"0";6.58538893800;51.37471149000;"0";Krefeld
"3";"6";"0";7.77730824400;52.31902257800;"0";Steinfurt
"3";"4";"0";7.39501906500;51.68270538100;"0";Coesfeld
"3";"0";"0";6.98874078700;51.38276779800;"0";Essen
"3";"5";"0";7.07690390200;51.44413534800;"0";Essen
"3";"3";"0";7.61993538600;51.95471576600;"0";Münster
"3";"3";"2";8.86325922100;51.73594199800;"0";Paderborn
"3";"5";"0";7.30163702900;51.58848060200;"0";Recklinghausen
"3";"4";"0";6.99889679000;51.56207721000;"0";Recklinghausen
"2";"5";"0";8.63095143700;52.32545376500;"0";Minden-Lübbecke
"3";"5";"0";8.24448634500;51.88374761400;"0";Gütersloh
"3";"5";"0";8.39068628100;51.91491453400;"0";Gütersloh
"3";"4";"0";7.63608954200;51.00429058100;"0";Oberbergischer Kreis
"2";"2";"2";8.84446813300;51.94638676100;"0";Lippe
"3";"5";"1";8.46422481800;52.03956126000;"0";Bielefeld
"2";"5";"0";7.92744741700;50.90011627100;"0";Siegen-Wittgenstein
"3";"0";"0";6.99657451300;50.86325641900;"0";Köln
"2";"3";"0";6.66676001600;51.59615591700;"0";Wesel
"3";"5";"1";6.30291613600;51.52141452100;"0";Kleve
"3";"5";"0";7.83390340300;51.68160314800;"0";Hamm
"3";"5";"0";7.47245512500;51.52928684100;"0";Dortmund
"3";"0";"0";6.99367394100;51.49170449700;"0";Essen
"2";"0";"0";7.01327257100;51.45040840400;"0";Essen
"3";"5";"0";9.01011489500;52.36704122800;"0";Minden-Lübbecke
"3";"3";"0";9.13672979400;51.47456560700;"0";Höxter
"3";"0";"0";8.68590537800;51.96197246800;"0";Lippe
"2";"4";"0";7.44444144600;51.66839337200;"0";Unna
"3";"5";"0";8.03868683300;51.79818256100;"0";Warendorf
"3";"5";"0";7.78873635700;51.58583374800;"0";Unna
"3";"5";"0";7.89794326200;51.75397925400;"0";Warendorf
"3";"0";"0";8.12897562900;51.57243423200;"0";Soest
"3";"5";"0";7.61292777100;52.06798461600;"0";Steinfurt
"1";"8";"2";6.94837297000;52.02213588000;"0";Borken
"3";"5";"0";7.62917147200;51.92630439500;"0";Münster
"3";"3";"1";7.35603114200;51.24093131900;"0";Ennepe-Ruhr-Kreis
"3";"3";"1";7.10962305500;51.57921650700;"0";Gelsenkirchen
"2";"5";"0";6.14775280100;51.03961987400;"0";Heinsberg
"3";"5";"0";7.44702553800;51.49681825900;"0";Dortmund
"2";"5";"0";7.29577761500;51.43814269700;"0";Ennepe-Ruhr-Kreis
"3";"5";"2";6.10542571300;50.79896803800;"0";Städteregion Aachen
"3";"0";"0";7.32329397500;51.47568760000;"0";Bochum
"2";"0";"0";7.16328697200;50.98853862500;"0";Rheinisch-Bergischer Kreis
"2";"0";"0";7.00529404500;50.80800096200;"0";Rhein-Erft-Kreis
"3";"5";"0";6.89657033600;50.95936160000;"0";Köln
"3";"6";"0";6.95071344800;50.94855867300;"0";Köln
"3";"5";"0";7.32913301700;52.14128873700;"0";Steinfurt
"3";"1";"0";6.98615204900;50.64956522200;"0";Rhein-Sieg-Kreis
"3";"5";"0";6.42778832400;51.64367109900;"0";Wesel
"2";"0";"0";6.89826432400;51.54931684700;"0";Bottrop
"3";"5";"0";6.95939488300;51.21548702900;"0";Mettmann
"3";"5";"0";6.65389668000;50.80921032000;"0";Düren
"3";"5";"0";6.48807190500;50.79631420200;"0";Düren
"3";"0";"0";6.12173856400;50.81580190100;"0";Städteregion Aachen
"2";"0";"1";6.50489198600;51.31923593400;"0";Viersen
"3";"5";"0";6.85704436100;51.51634050500;"0";Oberhausen
"3";"0";"0";6.45266933700;51.17967910200;"0";Mönchengladbach
"2";"5";"1";7.31520807100;50.92402984400;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.75065444700;51.45981796400;"0";Duisburg
"3";"5";"0";8.32197687600;51.84013535700;"0";Gütersloh
"3";"5";"0";6.96334711600;50.64201771100;"0";Rhein-Sieg-Kreis
"3";"5";"0";8.77390329300;51.97219771000;"0";Lippe
"3";"2";"2";8.83101112300;51.93661464400;"0";Lippe
"2";"5";"0";7.22708105600;51.28606484500;"0";Wuppertal
"3";"3";"2";7.13136299900;51.25581671900;"0";Wuppertal
"3";"5";"0";7.79487662700;51.42297234800;"0";Märkischer Kreis
"3";"3";"0";6.89985727700;51.45864539600;"0";Mülheim an der Ruhr
"3";"0";"0";7.17637475300;51.51538834900;"0";Herne
"3";"5";"0";6.78608627900;51.42258196300;"0";Duisburg
"3";"3";"0";7.22482977700;51.53547897500;"0";Herne
"3";"3";"0";7.19124583300;51.47649658700;"0";Bochum
"2";"3";"0";7.21340744300;51.49104751000;"0";Bochum
"3";"5";"0";7.34370157900;52.13702399700;"0";Steinfurt
"2";"0";"0";7.13862450700;51.94001534100;"0";Coesfeld
"3";"5";"0";6.03006168400;50.98894670600;"0";Heinsberg
"2";"0";"2";7.21135564700;51.54887242800;"0";Herne
"3";"3";"0";7.35533952800;51.21244470800;"0";Oberbergischer Kreis
"3";"5";"0";6.90615775800;50.83165989100;"0";Rhein-Erft-Kreis
"3";"5";"0";6.88689416700;50.93280173700;"1";Köln
"3";"5";"0";6.96686931900;50.92277829400;"0";Köln
"2";"5";"2";6.13604639500;51.68423446400;"0";Kleve
"3";"5";"0";6.45107287100;51.26321782800;"0";Viersen
"2";"5";"0";7.20679688800;52.01580007700;"0";Coesfeld
"2";"0";"0";6.21323722100;51.19369011500;"1";Viersen
"3";"3";"0";6.85854714900;51.47245279900;"0";Oberhausen
"3";"8";"0";7.67259056900;51.96999236400;"0";Münster
"3";"5";"2";6.96234600300;51.67229995600;"0";Recklinghausen
"3";"5";"0";7.05573702100;51.42855341400;"0";Essen
"2";"5";"0";6.77135439200;51.48731236100;"0";Duisburg
"3";"5";"0";7.63381745700;51.96208459400;"0";Münster
"3";"0";"0";7.62695710000;51.95551469200;"0";Münster
"3";"1";"0";7.61202273800;51.97781374600;"0";Münster
"2";"5";"1";6.99128620700;50.81104912300;"0";Rhein-Erft-Kreis
"3";"0";"2";6.91832263600;50.83711598600;"0";Rhein-Erft-Kreis
"3";"5";"0";7.09645816900;50.73686112700;"0";Bonn
"2";"7";"0";6.21333220600;51.75006322800;"0";Kleve
"3";"2";"0";7.21327281700;51.17730423500;"0";Remscheid
"3";"0";"0";6.86653923100;51.40739807300;"0";Mülheim an der Ruhr
"2";"1";"0";8.49553593200;51.54294910700;"0";Paderborn
"3";"5";"0";8.68272089800;52.02050427700;"0";Lippe
"3";"5";"0";7.78777297800;51.98287627700;"0";Warendorf
"3";"5";"0";7.18691363700;52.20283428900;"1";Steinfurt
"3";"5";"2";7.64074389000;51.97121567400;"0";Münster
"3";"4";"0";7.57304141200;51.92496717400;"0";Münster
"2";"5";"2";7.20632347100;51.62324697800;"1";Recklinghausen
"3";"5";"0";7.02291055800;51.41992525300;"0";Essen
"3";"5";"1";6.74137461900;51.51792401900;"0";Duisburg
"3";"0";"0";7.07484392600;50.88113173000;"1";Köln
"2";"4";"0";7.08334273000;50.87211132300;"0";Köln
"3";"5";"2";7.08649597000;50.73729608000;"1";Bonn
"3";"5";"0";6.38528751700;51.26286465600;"0";Viersen
"3";"3";"0";6.34383934600;51.20389660600;"0";Mönchengladbach
"3";"5";"0";7.16209245900;51.27842516200;"0";Wuppertal
"3";"0";"0";8.84056747600;51.80506787700;"0";Lippe
"3";"5";"0";8.60238935500;51.93385560600;"0";Bielefeld
"3";"3";"0";8.11465163400;51.56296313400;"0";Soest
"3";"5";"0";7.34858114200;51.32342930400;"0";Ennepe-Ruhr-Kreis
"2";"5";"0";7.21238748200;51.50571818200;"1";Bochum
"3";"5";"0";7.98794426500;51.94976729000;"0";Warendorf
"2";"9";"0";7.74713293200;52.27841361500;"0";Steinfurt
"3";"8";"0";7.74731215000;52.27848157400;"0";Steinfurt
"3";"3";"0";7.61486888900;51.93968268700;"0";Münster
"3";"5";"0";7.07637656100;51.65461242300;"0";Recklinghausen
"2";"5";"1";7.02631258600;51.53453673700;"0";Gelsenkirchen
"3";"5";"0";7.46018435900;51.50663167400;"0";Dortmund
"3";"6";"0";6.90378042500;50.93715017100;"0";Köln
"3";"5";"0";7.07743457200;50.74256605600;"0";Bonn
"3";"0";"0";7.08450625500;50.70950376500;"0";Bonn
"3";"0";"0";6.46109185400;51.66080169600;"0";Wesel
"3";"4";"0";6.33710573900;51.26208219500;"0";Viersen
"3";"0";"0";6.35283315500;51.19920690000;"0";Mönchengladbach
"3";"4";"0";6.41330915400;51.21345103900;"0";Mönchengladbach
"3";"0";"2";6.55395540400;51.31102932300;"0";Krefeld
"3";"5";"0";6.85457679400;51.84537388300;"0";Borken
"2";"5";"0";6.60922533600;51.83916903500;"0";Borken
"3";"5";"0";7.63268329700;51.95372998100;"0";Münster
"3";"5";"0";7.33850182600;51.65178619300;"0";Recklinghausen
"2";"5";"0";7.21306868800;51.57629957400;"0";Recklinghausen
"3";"5";"0";6.99816753300;51.48983261200;"0";Essen
"3";"0";"0";6.12084952200;51.05968452800;"0";Heinsberg
"3";"5";"1";7.26829405200;50.78119558500;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.09370740500;50.98888956700;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.57410431700;50.98697771200;"0";Rhein-Erft-Kreis
"3";"0";"0";6.94830818600;50.95497585600;"0";Köln
"3";"9";"0";6.88341022100;50.93774216700;"0";Köln
"3";"3";"0";6.93930764300;50.93809777200;"0";Köln
"3";"5";"0";6.92460041400;51.16638218300;"0";Mettmann
"2";"5";"0";6.41370873400;51.79314922400;"0";Kleve
"3";"5";"0";6.11661754700;51.77219166800;"0";Kleve
"3";"4";"0";6.47986539200;51.28353165200;"0";Viersen
"2";"6";"0";7.21100794100;51.17735840100;"0";Remscheid
"3";"5";"0";8.49680743700;52.30443845300;"0";Minden-Lübbecke
"3";"5";"1";8.88370632000;52.31266142400;"0";Minden-Lübbecke
"3";"5";"0";8.89874505400;52.29546845400;"0";Minden-Lübbecke
"3";"3";"0";7.52666693500;52.16917470000;"0";Steinfurt
"3";"3";"0";7.61831042000;51.95169939700;"0";Münster
"2";"3";"0";7.19124548100;50.77914723300;"1";Rhein-Sieg-Kreis
"2";"5";"2";7.18308516700;50.89847579600;"0";Rheinisch-Bergischer Kreis
"3";"5";"0";6.89599915200;51.34000175800;"1";Mettmann
"3";"5";"0";6.76145064400;51.09272692000;"0";Rhein-Kreis Neuss
"3";"5";"0";6.66394631400;51.21567182200;"0";Rhein-Kreis Neuss
"3";"5";"2";8.83494652400;52.31048003900;"1";Minden-Lübbecke
"3";"0";"0";8.90826465100;52.30158278000;"0";Minden-Lübbecke
"2";"5";"2";8.50918347100;51.97643678000;"0";Bielefeld
"3";"5";"0";7.47085361600;51.68235130300;"1";Unna
"3";"0";"0";6.86117246000;51.47599014700;"0";Oberhausen
"2";"5";"2";7.20364248700;51.53141194900;"1";Herne
"3";"5";"0";7.70853160200;52.28085375400;"0";Steinfurt
"3";"6";"0";7.03086433400;52.21295654500;"0";Borken
"3";"5";"0";6.97584034400;52.09241057200;"0";Borken
"3";"2";"0";6.71630219200;51.83227277600;"0";Borken
"3";"1";"0";7.59467849000;51.98856507600;"1";Münster
"3";"5";"0";7.20179612300;51.61470951600;"0";Recklinghausen
"3";"0";"0";7.54261571500;51.53530659700;"0";Dortmund
"3";"5";"1";6.14392253000;50.80874897800;"1";Städteregion Aachen
"3";"0";"2";7.03163178300;51.03629346700;"1";Leverkusen
"3";"5";"0";7.19298033100;51.45100709500;"0";Bochum
"3";"5";"0";6.84236042700;51.49253461900;"0";Oberhausen
"3";"5";"2";6.93457980400;50.93653001600;"1";Köln
"3";"0";"1";7.19387750200;51.44842250000;"0";Bochum
"3";"5";"0";6.55490416500;51.44140866600;"0";Wesel
"3";"4";"0";6.92655839600;51.12045382200;"0";Mettmann
"3";"0";"0";7.21640092700;51.47331632500;"0";Bochum
"3";"5";"0";7.19312956800;51.36506697400;"0";Ennepe-Ruhr-Kreis
"3";"5";"2";6.77626672900;51.49246940400;"1";Duisburg
"3";"1";"0";8.62443686000;51.89607718200;"0";Gütersloh
"3";"5";"0";8.67111045400;52.04412204400;"1";Lippe
"3";"5";"0";8.52695052000;51.95304572200;"0";Bielefeld
"3";"1";"2";6.93910644200;50.93720075600;"0";Köln
"3";"5";"0";7.03752035400;50.77632554100;"0";Rhein-Sieg-Kreis
"3";"5";"0";7.32768634100;52.14050194500;"0";Steinfurt
"3";"5";"0";6.61397489600;51.46765961400;"0";Wesel
"3";"5";"1";6.77963018100;51.37103591700;"0";Duisburg
"2";"6";"1";6.85369920900;51.29420535200;"0";Mettmann
"2";"5";"0";6.06194799000;51.78384439700;"0";Kleve
"3";"1";"0";6.82010854700;51.09726616800;"0";Rhein-Kreis Neuss
"2";"4";"2";7.68273716900;51.90706641900;"0";Münster
"3";"4";"0";6.70852343700;51.18552199000;"0";Rhein-Kreis Neuss
"2";"4";"0";7.02262267100;51.04452684800;"0";Leverkusen
"2";"3";"0";6.45138823200;51.21097153700;"0";Mönchengladbach
"3";"8";"0";7.23935783700;51.43006903700;"0";Bochum
"3";"5";"0";7.08307643900;51.42616014900;"0";Essen
"3";"5";"2";6.77096646100;51.49739451700;"0";Duisburg
"3";"5";"1";8.71494708800;51.74882373000;"0";Paderborn
"3";"5";"0";8.53385168500;52.32882752500;"0";Minden-Lübbecke
"3";"5";"2";8.93261045300;52.28932767600;"0";Minden-Lübbecke
"3";"0";"0";8.93934891000;52.28894918800;"0";Minden-Lübbecke
"2";"5";"0";8.29950427400;51.89655148500;"0";Gütersloh
"2";"3";"0";8.29146148200;51.94102806900;"0";Gütersloh
"1";"3";"0";7.62988107400;51.58911894300;"0";Unna
"3";"4";"0";7.78182233300;51.47391038000;"0";Unna
"3";"2";"2";8.34309333000;51.45970243100;"0";Soest
"3";"5";"0";8.16853127700;51.58014816900;"0";Soest
"3";"0";"0";7.15294495600;51.52822530800;"0";Herne
"3";"3";"0";7.46692887300;51.85449603400;"0";Coesfeld
"2";"4";"0";6.98849634300;52.21474738600;"0";Borken
"3";"5";"0";7.04371103300;52.22280163600;"0";Borken
"3";"0";"0";7.01692309300;51.94794336700;"0";Borken
"3";"5";"0";7.64787860300;51.98785790600;"0";Münster
"3";"5";"0";7.31093990900;51.62782732300;"0";Recklinghausen
"3";"5";"0";7.18174019500;51.74383530300;"0";Recklinghausen
"3";"3";"0";7.64146712600;51.89830329100;"0";Münster
"3";"5";"0";7.21394661900;52.14940559200;"0";Steinfurt
"3";"5";"0";6.11400613100;50.78776776700;"0";Städteregion Aachen
"3";"5";"0";6.04333818400;50.76961843500;"0";Städteregion Aachen
"2";"5";"0";7.44816295300;51.02059868200;"0";Oberbergischer Kreis
"3";"5";"0";7.04567969900;50.92416266000;"0";Köln
"3";"5";"0";6.82778711900;50.91328058400;"0";Rhein-Erft-Kreis
"3";"5";"0";7.08637253500;50.88144856100;"0";Köln
"3";"5";"0";6.98305750100;50.93729809000;"0";Köln
"3";"0";"0";6.33722262200;50.91509472400;"0";Düren
"3";"0";"0";8.41613586500;52.00407518900;"0";Gütersloh
"3";"5";"0";6.92676169700;50.94267474800;"0";Köln
"3";"3";"0";7.09450340700;50.73039280700;"0";Bonn
"3";"1";"0";6.57185012700;51.44676576600;"0";Wesel
"3";"5";"0";6.71008753600;51.59658651100;"0";Wesel
"3";"5";"1";6.97035831400;51.08528445600;"0";Mettmann
"3";"6";"0";6.34015553000;51.26420370400;"0";Viersen
"3";"5";"2";6.68646486300;51.17425418500;"0";Rhein-Kreis Neuss
"3";"4";"1";6.46028462400;51.18140732600;"0";Mönchengladbach
"3";"5";"0";6.64258367100;51.35490057200;"0";Krefeld
"3";"5";"0";7.58087754700;52.14818470700;"0";Steinfurt
"3";"6";"0";7.21966557600;51.27527929700;"0";Wuppertal
"3";"5";"0";6.75226382600;51.40961943500;"0";Duisburg
"3";"1";"0";6.93281782600;51.35833102400;"0";Essen
"3";"0";"0";6.80936185700;51.17600656200;"0";Düsseldorf
"3";"5";"0";7.33612089100;51.58721780600;"0";Recklinghausen
"2";"5";"0";6.95776768200;50.95777701000;"0";Köln
"3";"5";"0";8.59402073800;51.58371234000;"0";Paderborn
"3";"5";"1";8.76733737000;51.73557578100;"0";Paderborn
"3";"6";"0";8.51465157500;52.02882262600;"0";Bielefeld
"3";"1";"0";8.02048419600;50.78427199200;"0";Siegen-Wittgenstein
"2";"5";"0";6.55305831000;51.84446366200;"0";Borken
"3";"8";"0";6.95622513400;50.95615005800;"0";Köln
"3";"3";"0";6.99855411400;50.87263430700;"0";Köln
"3";"5";"2";8.66773632800;51.85841802200;"0";Gütersloh
"2";"5";"0";7.77811518400;51.39680129200;"0";Märkischer Kreis
"3";"0";"0";6.16205770800;50.82203324100;"0";Städteregion Aachen
"3";"5";"0";6.09411258000;50.77827350900;"0";Städteregion Aachen
"3";"5";"0";8.36762520900;51.79827680900;"0";Gütersloh
"3";"0";"1";6.80936428500;50.67644415700;"0";Euskirchen
"3";"0";"0";8.14526318100;51.83358139700;"0";Warendorf
"2";"5";"0";7.88460813200;51.68628647700;"1";Hamm
"2";"4";"2";6.83321681900;51.46015310900;"0";Oberhausen
"3";"5";"0";6.45736646000;51.18090081700;"1";Mönchengladbach
"3";"0";"2";6.80947821700;51.23047878800;"0";Düsseldorf
"3";"5";"1";6.79912803400;51.21060904800;"1";Düsseldorf
"3";"0";"0";8.51833095100;51.97567202200;"0";Bielefeld
"3";"3";"0";8.48405237400;51.99738519200;"1";Bielefeld
"3";"5";"2";8.46227956400;51.97948598400;"1";Bielefeld
"3";"3";"0";7.39266762300;51.60510661600;"0";Recklinghausen
"3";"0";"0";7.33180220000;51.58858085800;"1";Recklinghausen
"3";"1";"0";7.67783430900;51.91906115400;"0";Münster
"2";"5";"0";7.08952807200;51.60627444800;"0";Recklinghausen
"3";"0";"0";6.45877067800;50.82814568700;"0";Düren
"3";"5";"0";7.18898140000;50.78452549600;"0";Rhein-Sieg-Kreis
"3";"0";"0";6.67573637500;50.89540336000;"0";Rhein-Erft-Kreis
"3";"6";"2";6.76795191200;50.54219485600;"0";Euskirchen
"3";"3";"0";6.78076116000;50.93766660000;"0";Rhein-Erft-Kreis
"3";"5";"0";7.21353488000;52.14419912800;"1";Steinfurt
"3";"4";"0";7.05457903900;50.88971247800;"0";Köln
"3";"3";"1";6.91560252200;50.95091646300;"1";Köln
"3";"0";"2";6.95317736500;50.96728114300;"1";Köln
"3";"5";"0";6.92478784900;50.93675455200;"0";Köln
"3";"6";"2";6.94042528900;50.94247355700;"0";Köln
"3";"5";"0";6.77534042700;51.56542231100;"0";Wesel
"3";"5";"0";6.76943138400;51.56099605700;"0";Wesel
"3";"5";"1";6.53571293800;51.50217564700;"0";Wesel
"3";"0";"0";6.57541399200;51.08583215000;"0";Rhein-Kreis Neuss
"3";"5";"0";6.60970010900;51.21642659700;"0";Rhein-Kreis Neuss
"3";"0";"0";6.56007762800;51.31726037700;"0";Krefeld
"2";"0";"0";7.12524362000;51.41519499400;"0";Essen
"3";"5";"1";7.00288062900;51.43660075100;"0";Essen
"3";"6";"0";6.75621298400;51.23163804700;"0";Düsseldorf
"3";"5";"2";6.56762045600;51.31475573100;"0";Krefeld
"3";"5";"1";8.75113187700;52.33335164500;"0";Minden-Lübbecke
"3";"5";"0";8.30672551500;51.85563474800;"0";Gütersloh
"3";"0";"2";8.93980301000;51.87139666400;"0";Lippe
"3";"4";"1";7.92135248600;51.55816216700;"0";Soest
"3";"0";"0";8.94659417400;52.28595425900;"0";Minden-Lübbecke
"2";"5";"0";7.70934250500;52.28060455800;"0";Steinfurt
"2";"5";"0";7.48780882000;52.04710356600;"0";Borken
"3";"5";"0";7.63446839500;51.90646832000;"0";Münster
"3";"5";"0";7.21237421200;51.57241200900;"0";Recklinghausen
"3";"0";"0";6.07676981900;50.97986678600;"0";Heinsberg
"2";"0";"0";6.24945192700;50.55816018100;"0";Städteregion Aachen
